date,platform,post_id,keyword,likes,shares,followers,sentiment_score
2025-09-02,Twitter,TW_154_325,Innovation,2706,560,107912,0.16
2025-09-02,Twitter,TW_154_927,Sustainability,3289,328,234861,-0.54
2025-09-02,Twitter,TW_154_843,RemoteWork,3604,764,78769,0.8
2025-09-02,Instagram,IN_154_570,RemoteWork,1565,370,100016,0.14
2025-09-02,Instagram,IN_154_846,Sustainability,1527,1336,148872,-0.96
2025-09-02,TikTok,TI_154_803,Sustainability,1588,152,76247,-0.86
2025-09-02,TikTok,TI_154_351,RemoteWork,3777,1331,212028,-0.8
2025-09-02,LinkedIn,LI_154_486,Sustainability,3195,52,58690,0.65
2025-09-02,LinkedIn,LI_154_881,AI,408,280,131203,0.54
2025-09-02,LinkedIn,LI_154_374,Innovation,1218,1294,315382,-0.97
2025-09-02,LinkedIn,LI_154_109,RemoteWork,921,1120,386944,0.64
2025-09-03,Twitter,TW_155_877,AI,4660,919,428538,-0.67
2025-09-03,Twitter,TW_155_439,Sustainability,3973,326,128826,-0.89
2025-09-03,Twitter,TW_155_808,DataScience,2241,1295,286009,-0.75
2025-09-03,Twitter,TW_155_944,RemoteWork,414,220,286549,-0.41
2025-09-03,Instagram,IN_155_124,RemoteWork,1906,884,203051,-0.71
2025-09-03,Instagram,IN_155_771,Sustainability,2399,472,484231,0.76
2025-09-03,Instagram,IN_155_493,AI,970,1017,89897,0.98
2025-09-03,Instagram,IN_155_329,Innovation,883,587,188332,-0.85
2025-09-03,TikTok,TI_155_144,AI,1287,374,225724,0.06
2025-09-03,TikTok,TI_155_714,Innovation,1535,1401,223950,-0.7
2025-09-03,TikTok,TI_155_783,DataScience,2520,1289,429638,-0.43
2025-09-03,LinkedIn,LI_155_777,Innovation,3073,553,426050,0.81
2025-09-03,LinkedIn,LI_155_917,RemoteWork,675,14,452786,0.87
2025-09-04,Twitter,TW_156_251,Sustainability,3249,924,379191,0.59
2025-09-04,Twitter,TW_156_589,Innovation,601,241,303956,-0.15
2025-09-04,Instagram,IN_156_230,Innovation,1539,798,185868,-0.36
2025-09-04,Instagram,IN_156_534,Sustainability,3992,1430,218026,0.2
2025-09-04,Instagram,IN_156_751,AI,2781,293,421552,0.89
2025-09-04,Instagram,IN_156_351,RemoteWork,3189,867,289011,-0.01
2025-09-04,TikTok,TI_156_694,RemoteWork,3505,1089,303973,0.55
2025-09-04,TikTok,TI_156_930,Sustainability,1846,1449,46744,-0.53
2025-09-04,TikTok,TI_156_102,DataScience,1715,45,191001,0.12
2025-09-04,TikTok,TI_156_236,AI,952,132,478816,-0.3
2025-09-04,LinkedIn,LI_156_247,Innovation,4567,872,128138,-0.58
2025-09-04,LinkedIn,LI_156_329,RemoteWork,507,292,62465,0.92
2025-09-05,Twitter,TW_157_812,Sustainability,3529,771,29355,0.4
2025-09-05,Twitter,TW_157_778,RemoteWork,4814,161,250994,0.67
2025-09-05,Twitter,TW_157_991,Innovation,1345,71,78010,-0.27
2025-09-05,Twitter,TW_157_180,AI,2057,167,7541,0.14
2025-09-05,Instagram,IN_157_861,Sustainability,1197,1090,367248,0.9
2025-09-05,Instagram,IN_157_581,DataScience,3421,1489,177861,-0.11
2025-09-05,Instagram,IN_157_760,RemoteWork,158,597,59335,-0.69
2025-09-05,TikTok,TI_157_111,AI,3297,877,357465,0.9
2025-09-05,TikTok,TI_157_565,Sustainability,4589,1466,435906,-0.48
2025-09-05,TikTok,TI_157_685,Innovation,4161,636,372905,-0.55
2025-09-05,TikTok,TI_157_260,DataScience,2276,198,274416,-0.24
2025-09-05,LinkedIn,LI_157_733,Sustainability,508,458,206673,-0.63
2025-09-05,LinkedIn,LI_157_863,RemoteWork,4631,1249,442300,-0.85
2025-09-06,Twitter,TW_158_947,RemoteWork,3166,347,29663,0.61
2025-09-06,Twitter,TW_158_762,DataScience,3525,408,142515,-0.78
2025-09-06,Twitter,TW_158_179,Sustainability,3021,1245,409314,0.69
2025-09-06,Twitter,TW_158_128,Innovation,2012,587,86333,0.08
2025-09-06,Instagram,IN_158_874,Sustainability,2582,394,290245,-0.6
2025-09-06,Instagram,IN_158_133,AI,2018,561,45585,0.95
2025-09-06,TikTok,TI_158_422,AI,813,642,5445,0.96
2025-09-06,TikTok,TI_158_869,RemoteWork,2363,825,263257,-0.61
2025-09-06,TikTok,TI_158_869,DataScience,3250,1496,187561,0.95
2025-09-06,TikTok,TI_158_819,Innovation,847,688,214535,0.79
2025-09-06,LinkedIn,LI_158_588,AI,4853,86,153106,-0.68
2025-09-06,LinkedIn,LI_158_798,Sustainability,3843,171,465101,0.25
2025-09-06,LinkedIn,LI_158_835,DataScience,1947,451,424349,0.36
2025-09-06,LinkedIn,LI_158_244,RemoteWork,1369,1037,271690,0.98
2025-09-07,Twitter,TW_159_447,DataScience,2432,747,327878,0.71
2025-09-07,Twitter,TW_159_541,Innovation,377,1469,406890,0.37
2025-09-07,Twitter,TW_159_344,Sustainability,1760,1260,319178,-0.85
2025-09-07,Twitter,TW_159_256,AI,4694,1295,261845,-0.81
2025-09-07,Instagram,IN_159_660,Sustainability,764,1031,50342,-0.09
2025-09-07,Instagram,IN_159_273,Innovation,2471,340,36736,-0.44
2025-09-07,TikTok,TI_159_283,Innovation,3824,538,249125,0.96
2025-09-07,TikTok,TI_159_881,AI,3671,1341,485526,-0.72
2025-09-07,TikTok,TI_159_226,RemoteWork,4709,1009,21757,-0.27
2025-09-07,LinkedIn,LI_159_796,RemoteWork,1106,912,193273,0.02
2025-09-07,LinkedIn,LI_159_739,DataScience,2619,775,44773,0.36
2025-09-07,LinkedIn,LI_159_618,Innovation,3737,548,461014,0.75
2025-09-08,Twitter,TW_160_816,AI,4644,26,82035,0.71
2025-09-08,Twitter,TW_160_397,DataScience,3128,334,299914,-0.2
2025-09-08,Twitter,TW_160_174,Innovation,1877,805,459311,-0.08
2025-09-08,Twitter,TW_160_195,RemoteWork,2908,964,246623,0.28
2025-09-08,Instagram,IN_160_849,AI,937,822,403766,-0.13
2025-09-08,Instagram,IN_160_511,DataScience,2742,142,167348,-0.32
2025-09-08,Instagram,IN_160_718,RemoteWork,4033,445,369202,0.48
2025-09-08,TikTok,TI_160_139,Innovation,4515,328,498304,-0.06
2025-09-08,TikTok,TI_160_755,RemoteWork,1798,665,298903,-0.94
2025-09-08,LinkedIn,LI_160_584,RemoteWork,1798,120,111883,0.74
2025-09-08,LinkedIn,LI_160_876,AI,3514,562,133157,0.27
2025-09-08,LinkedIn,LI_160_185,Sustainability,1211,151,144605,-0.19
2025-09-08,LinkedIn,LI_160_405,Innovation,3748,869,276134,-0.57
2025-09-09,Twitter,TW_161_538,Sustainability,2851,618,87262,-0.6
2025-09-09,Twitter,TW_161_529,AI,3995,983,281759,0.38
2025-09-09,Twitter,TW_161_264,RemoteWork,3628,736,479464,0.39
2025-09-09,Instagram,IN_161_840,AI,4788,1272,76821,-0.35
2025-09-09,Instagram,IN_161_943,Sustainability,2642,39,79908,0.79
2025-09-09,Instagram,IN_161_251,DataScience,4141,658,60562,0.58
2025-09-09,TikTok,TI_161_561,RemoteWork,1079,1309,236577,0.28
2025-09-09,TikTok,TI_161_692,Innovation,848,84,115621,0.49
2025-09-09,TikTok,TI_161_292,DataScience,3492,1436,287306,0.55
2025-09-09,TikTok,TI_161_715,AI,3142,452,183497,-0.58
2025-09-09,LinkedIn,LI_161_479,DataScience,3030,43,159305,0.79
2025-09-09,LinkedIn,LI_161_614,AI,1071,1442,262688,0.3
2025-09-10,Twitter,TW_162_460,RemoteWork,4493,882,275291,0.95
2025-09-10,Twitter,TW_162_443,DataScience,978,370,241555,-0.14
2025-09-10,Twitter,TW_162_281,Sustainability,4578,1228,86279,0.09
2025-09-10,Instagram,IN_162_390,Innovation,862,189,423544,0.67
2025-09-10,Instagram,IN_162_191,RemoteWork,184,1272,489896,-0.18
2025-09-10,Instagram,IN_162_608,DataScience,4512,214,333149,-0.11
2025-09-10,TikTok,TI_162_328,AI,3774,1139,200795,-0.77
2025-09-10,TikTok,TI_162_976,Innovation,3896,264,184822,0.94
2025-09-10,TikTok,TI_162_575,Sustainability,3432,1330,370012,0.57
2025-09-10,TikTok,TI_162_505,DataScience,112,777,411096,-0.55
2025-09-10,LinkedIn,LI_162_958,Innovation,3447,1388,127644,-0.99
2025-09-10,LinkedIn,LI_162_524,DataScience,317,41,14760,-0.69
2025-09-10,LinkedIn,LI_162_483,Sustainability,4301,1238,167446,-0.33
2025-09-11,Twitter,TW_163_297,RemoteWork,3272,115,421128,0.86
2025-09-11,Twitter,TW_163_539,Sustainability,1105,1313,205688,0.95
2025-09-11,Twitter,TW_163_277,Innovation,3352,661,272202,-0.68
2025-09-11,Twitter,TW_163_336,DataScience,865,1464,421044,-0.75
2025-09-11,Instagram,IN_163_963,DataScience,2181,1142,84389,0.9
2025-09-11,Instagram,IN_163_308,RemoteWork,813,201,14442,-0.13
2025-09-11,TikTok,TI_163_685,DataScience,3182,61,390199,0.47
2025-09-11,TikTok,TI_163_564,Sustainability,2983,392,126683,0.31
2025-09-11,TikTok,TI_163_327,AI,2482,406,281712,0.68
2025-09-11,TikTok,TI_163_843,Innovation,3147,543,346640,-0.9
2025-09-11,LinkedIn,LI_163_753,Sustainability,4796,221,59160,-0.08
2025-09-11,LinkedIn,LI_163_710,AI,1055,229,75362,-0.44
2025-09-12,Twitter,TW_164_606,AI,3010,435,205891,-0.8
2025-09-12,Twitter,TW_164_914,DataScience,229,857,39574,-0.03
2025-09-12,Instagram,IN_164_484,AI,2618,1307,477212,-0.1
2025-09-12,Instagram,IN_164_264,Sustainability,1522,621,6316,0.81
2025-09-12,Instagram,IN_164_775,Innovation,4697,1302,319061,0.71
2025-09-12,Instagram,IN_164_220,RemoteWork,2858,720,254708,0.99
2025-09-12,TikTok,TI_164_224,DataScience,1629,1251,16495,0.07
2025-09-12,TikTok,TI_164_630,AI,4242,322,114406,0.73
2025-09-12,TikTok,TI_164_217,RemoteWork,1827,70,172725,-0.72
2025-09-12,TikTok,TI_164_185,Sustainability,1086,558,144480,-0.04
2025-09-12,LinkedIn,LI_164_578,Innovation,4111,903,269779,0.89
2025-09-12,LinkedIn,LI_164_297,DataScience,2098,364,104744,0.37
2025-09-13,Twitter,TW_165_269,Innovation,1736,1488,256764,-0.13
2025-09-13,Twitter,TW_165_556,RemoteWork,3521,1231,392684,-0.46
2025-09-13,Twitter,TW_165_426,AI,931,1253,201826,-0.14
2025-09-13,Twitter,TW_165_680,Sustainability,2941,775,471755,0.27
2025-09-13,Instagram,IN_165_134,RemoteWork,4239,528,308688,-0.18
2025-09-13,Instagram,IN_165_718,Sustainability,4395,731,209827,-0.94
2025-09-13,TikTok,TI_165_909,Innovation,1573,742,129617,-0.85
2025-09-13,TikTok,TI_165_772,RemoteWork,3094,771,77042,0.56
2025-09-13,LinkedIn,LI_165_804,AI,139,1478,173422,-0.57
2025-09-13,LinkedIn,LI_165_681,Innovation,2684,486,295461,-0.87
2025-09-14,Twitter,TW_166_322,DataScience,893,1158,146777,0.43
2025-09-14,Twitter,TW_166_926,Sustainability,662,1185,469013,0.29
2025-09-14,Twitter,TW_166_798,Innovation,3615,660,427452,-0.36
2025-09-14,Instagram,IN_166_610,AI,433,572,221849,-0.76
2025-09-14,Instagram,IN_166_563,RemoteWork,1451,1241,172376,0.18
2025-09-14,TikTok,TI_166_391,DataScience,196,1328,411677,0.71
2025-09-14,TikTok,TI_166_104,AI,3832,592,69712,0.68
2025-09-14,LinkedIn,LI_166_760,AI,183,152,247359,-0.81
2025-09-14,LinkedIn,LI_166_921,DataScience,3450,1491,158809,-0.45
2025-09-14,LinkedIn,LI_166_871,Sustainability,2882,829,42820,0.11
2025-09-15,Twitter,TW_167_405,RemoteWork,3773,1020,445948,0.28
2025-09-15,Twitter,TW_167_224,AI,3113,1275,54867,-0.94
2025-09-15,Twitter,TW_167_148,Sustainability,135,294,56121,0.99
2025-09-15,Instagram,IN_167_295,RemoteWork,3071,1110,3590,0.87
2025-09-15,Instagram,IN_167_988,Sustainability,480,541,464113,0.57
2025-09-15,Instagram,IN_167_213,AI,443,633,40343,-0.47
2025-09-15,Instagram,IN_167_804,Innovation,3159,562,367301,-0.66
2025-09-15,TikTok,TI_167_222,DataScience,1084,663,452881,-0.7
2025-09-15,TikTok,TI_167_698,RemoteWork,3435,1314,235241,0.34
2025-09-15,LinkedIn,LI_167_777,DataScience,4064,584,169774,0.55
2025-09-15,LinkedIn,LI_167_594,Sustainability,1900,198,139313,0.53
2025-09-15,LinkedIn,LI_167_828,Innovation,728,732,293822,0.67
2025-09-15,LinkedIn,LI_167_348,RemoteWork,1736,1433,41903,-0.85
2025-09-16,Twitter,TW_168_786,AI,1820,968,430135,-0.23
2025-09-16,Twitter,TW_168_599,Sustainability,906,707,110398,0.63
2025-09-16,Twitter,TW_168_879,DataScience,4372,1062,451079,-0.37
2025-09-16,Instagram,IN_168_208,RemoteWork,1115,458,481613,-0.27
2025-09-16,Instagram,IN_168_563,Sustainability,4256,425,409955,-0.2
2025-09-16,Instagram,IN_168_170,Innovation,2326,876,87086,0.37
2025-09-16,TikTok,TI_168_862,AI,952,502,9696,0.79
2025-09-16,TikTok,TI_168_291,Sustainability,2235,68,250687,0.32
2025-09-16,TikTok,TI_168_563,RemoteWork,2933,553,63037,0.85
2025-09-16,TikTok,TI_168_186,DataScience,2953,893,112183,-0.7
2025-09-16,LinkedIn,LI_168_379,RemoteWork,3079,210,26760,0.3
2025-09-16,LinkedIn,LI_168_849,Innovation,3511,407,155143,-0.62
2025-09-16,LinkedIn,LI_168_280,AI,4916,575,278643,0.21
2025-09-16,LinkedIn,LI_168_631,Sustainability,3601,233,358124,-0.9
2025-09-17,Twitter,TW_169_217,AI,485,83,302586,-0.47
2025-09-17,Twitter,TW_169_167,Sustainability,4409,216,145420,-0.55
2025-09-17,Instagram,IN_169_325,RemoteWork,2247,1024,108848,-0.66
2025-09-17,Instagram,IN_169_308,DataScience,2897,1314,151991,0.41
2025-09-17,Instagram,IN_169_394,Sustainability,75,203,98034,0.01
2025-09-17,Instagram,IN_169_817,AI,3955,635,447989,0.81
2025-09-17,TikTok,TI_169_797,Sustainability,618,351,99222,-0.34
2025-09-17,TikTok,TI_169_566,Innovation,1211,36,350192,-0.05
2025-09-17,LinkedIn,LI_169_178,AI,1448,1401,399595,0.71
2025-09-17,LinkedIn,LI_169_708,Sustainability,2934,980,306743,-1.0
2025-09-17,LinkedIn,LI_169_994,RemoteWork,2077,977,58349,-0.91
2025-09-18,Twitter,TW_170_955,DataScience,1920,1085,264793,-0.67
2025-09-18,Twitter,TW_170_250,Innovation,819,214,160699,0.61
2025-09-18,Instagram,IN_170_459,RemoteWork,4520,537,348817,-0.03
2025-09-18,Instagram,IN_170_473,DataScience,3808,37,434979,-0.29
2025-09-18,Instagram,IN_170_827,Innovation,2783,1070,407074,0.33
2025-09-18,TikTok,TI_170_251,RemoteWork,3411,461,346698,0.99
2025-09-18,TikTok,TI_170_465,AI,4128,73,129119,0.16
2025-09-18,TikTok,TI_170_812,Sustainability,3578,746,109164,0.49
2025-09-18,TikTok,TI_170_298,DataScience,3144,1318,57587,0.93
2025-09-18,LinkedIn,LI_170_371,DataScience,2907,688,206010,0.18
2025-09-18,LinkedIn,LI_170_382,RemoteWork,2583,400,22548,0.16
2025-09-18,LinkedIn,LI_170_818,Innovation,2862,1264,65467,-0.13
2025-09-18,LinkedIn,LI_170_565,AI,4692,720,152209,-0.78
2025-09-19,Twitter,TW_171_577,RemoteWork,1280,1081,152929,0.25
2025-09-19,Twitter,TW_171_780,Sustainability,1382,631,256236,-0.42
2025-09-19,Instagram,IN_171_322,AI,2368,1224,65715,-0.89
2025-09-19,Instagram,IN_171_413,RemoteWork,91,891,185683,0.32
2025-09-19,Instagram,IN_171_100,DataScience,458,524,73204,-0.3
2025-09-19,TikTok,TI_171_830,DataScience,2267,302,385330,-0.61
2025-09-19,TikTok,TI_171_699,Sustainability,711,605,115744,-0.94
2025-09-19,TikTok,TI_171_463,AI,2087,1399,334994,-0.23
2025-09-19,LinkedIn,LI_171_711,AI,2595,364,296649,-0.13
2025-09-19,LinkedIn,LI_171_996,Innovation,2691,1194,73968,0.37
2025-09-19,LinkedIn,LI_171_304,Sustainability,2098,287,219267,0.11
2025-09-20,Twitter,TW_172_680,Innovation,3827,1127,97139,-0.25
2025-09-20,Twitter,TW_172_996,AI,3629,206,73671,0.05
2025-09-20,Twitter,TW_172_810,Sustainability,2616,1041,491146,0.37
2025-09-20,Instagram,IN_172_577,RemoteWork,3494,850,242845,-0.94
2025-09-20,Instagram,IN_172_672,Innovation,266,872,47362,0.51
2025-09-20,Instagram,IN_172_729,Sustainability,2527,506,305256,0.02
2025-09-20,TikTok,TI_172_154,DataScience,3266,267,212257,0.34
2025-09-20,TikTok,TI_172_573,Innovation,4293,952,440981,-0.89
2025-09-20,LinkedIn,LI_172_441,Innovation,4918,209,431933,-0.42
2025-09-20,LinkedIn,LI_172_593,AI,2764,134,64670,0.48
2025-09-21,Twitter,TW_173_628,DataScience,1230,1161,389195,0.93
2025-09-21,Twitter,TW_173_239,AI,1881,1393,336370,0.7
2025-09-21,Twitter,TW_173_408,Innovation,2596,1482,492012,-0.99
2025-09-21,Twitter,TW_173_596,RemoteWork,1694,244,36201,-1.0
2025-09-21,Instagram,IN_173_206,AI,3930,60,437588,0.01
2025-09-21,Instagram,IN_173_500,DataScience,505,259,158246,-0.19
2025-09-21,Instagram,IN_173_288,RemoteWork,1974,1129,137457,0.64
2025-09-21,Instagram,IN_173_797,Innovation,3647,1357,324568,-0.75
2025-09-21,TikTok,TI_173_245,AI,2021,359,269181,0.48
2025-09-21,TikTok,TI_173_659,Sustainability,1691,985,252902,-0.42
2025-09-21,LinkedIn,LI_173_500,AI,3210,1438,420354,-0.79
2025-09-21,LinkedIn,LI_173_526,RemoteWork,3530,313,15664,-0.43
2025-09-21,LinkedIn,LI_173_223,Sustainability,4672,807,6777,0.16
2025-09-21,LinkedIn,LI_173_134,Innovation,3691,97,477110,0.81
2025-09-22,Twitter,TW_174_383,RemoteWork,124,334,188562,0.0
2025-09-22,Twitter,TW_174_981,DataScience,4172,441,183889,0.81
2025-09-22,Instagram,IN_174_460,RemoteWork,4663,704,241900,0.43
2025-09-22,Instagram,IN_174_905,AI,1197,580,412545,0.53
2025-09-22,Instagram,IN_174_410,DataScience,3277,149,481331,0.68
2025-09-22,Instagram,IN_174_595,Innovation,3134,976,318635,0.32
2025-09-22,TikTok,TI_174_702,DataScience,4807,722,307442,0.23
2025-09-22,TikTok,TI_174_513,Innovation,603,102,16477,0.7
2025-09-22,TikTok,TI_174_262,AI,1948,207,349788,-0.79
2025-09-22,TikTok,TI_174_795,Sustainability,3952,672,399411,-0.54
2025-09-22,LinkedIn,LI_174_873,Sustainability,3491,141,33467,0.22
2025-09-22,LinkedIn,LI_174_217,AI,356,159,232488,0.53
2025-09-22,LinkedIn,LI_174_721,RemoteWork,291,366,169379,-0.78
2025-09-22,LinkedIn,LI_174_560,DataScience,3143,282,335178,0.15
2025-09-23,Twitter,TW_175_602,Sustainability,3634,1400,150993,-0.55
2025-09-23,Twitter,TW_175_859,Innovation,1377,898,427685,0.06
2025-09-23,Instagram,IN_175_744,AI,838,426,18426,0.62
2025-09-23,Instagram,IN_175_105,DataScience,2995,845,298950,0.09
2025-09-23,TikTok,TI_175_798,Innovation,4376,1026,100686,0.66
2025-09-23,TikTok,TI_175_684,Sustainability,3930,1035,185604,-0.29
2025-09-23,LinkedIn,LI_175_740,Sustainability,3131,155,299399,-0.84
2025-09-23,LinkedIn,LI_175_901,AI,4287,620,53907,-0.76
2025-09-23,LinkedIn,LI_175_336,DataScience,471,1241,284397,-0.34
2025-09-23,LinkedIn,LI_175_329,Innovation,2424,524,205695,0.41
2025-09-24,Twitter,TW_176_176,Sustainability,4427,1188,127562,0.71
2025-09-24,Twitter,TW_176_725,Innovation,4146,649,210306,0.24
2025-09-24,Instagram,IN_176_133,AI,2819,873,137776,-0.6
2025-09-24,Instagram,IN_176_883,RemoteWork,536,295,108077,0.09
2025-09-24,Instagram,IN_176_851,Sustainability,2750,1368,479318,0.76
2025-09-24,Instagram,IN_176_341,DataScience,4093,159,423398,0.9
2025-09-24,TikTok,TI_176_712,AI,710,1139,252014,0.89
2025-09-24,TikTok,TI_176_377,Innovation,391,223,19664,-0.01
2025-09-24,TikTok,TI_176_330,DataScience,2919,893,251396,-0.39
2025-09-24,TikTok,TI_176_970,Sustainability,1915,53,489241,-0.89
2025-09-24,LinkedIn,LI_176_798,DataScience,198,1141,253797,-0.9
2025-09-24,LinkedIn,LI_176_884,RemoteWork,3140,1434,66660,-0.14
2025-09-25,Twitter,TW_177_548,DataScience,1016,1270,474721,-0.26
2025-09-25,Twitter,TW_177_298,Sustainability,2860,904,482332,-0.88
2025-09-25,Twitter,TW_177_337,AI,803,1215,6268,-0.55
2025-09-25,Instagram,IN_177_932,DataScience,515,166,30703,-0.75
2025-09-25,Instagram,IN_177_284,AI,2365,99,165692,-0.3
2025-09-25,Instagram,IN_177_770,RemoteWork,2050,608,69008,0.21
2025-09-25,Instagram,IN_177_590,Innovation,1052,1354,41267,-0.85
2025-09-25,TikTok,TI_177_979,Sustainability,1854,918,374887,-0.39
2025-09-25,TikTok,TI_177_475,RemoteWork,4567,609,456591,0.31
2025-09-25,TikTok,TI_177_639,Innovation,2241,663,366833,0.08
2025-09-25,TikTok,TI_177_206,DataScience,492,719,473082,-0.18
2025-09-25,LinkedIn,LI_177_240,RemoteWork,4317,482,160875,0.48
2025-09-25,LinkedIn,LI_177_315,Innovation,1055,772,381062,0.63
2025-09-25,LinkedIn,LI_177_245,AI,343,491,367132,-0.12
2025-09-25,LinkedIn,LI_177_882,DataScience,3767,243,12161,-0.0
2025-09-26,Twitter,TW_178_702,Innovation,3197,625,434679,0.93
2025-09-26,Twitter,TW_178_161,DataScience,2336,1258,202293,-0.01
2025-09-26,Instagram,IN_178_329,RemoteWork,1735,786,97692,0.32
2025-09-26,Instagram,IN_178_645,DataScience,478,1362,160985,-0.94
2025-09-26,Instagram,IN_178_881,AI,2899,63,478130,0.22
2025-09-26,TikTok,TI_178_449,Innovation,3605,885,411314,0.46
2025-09-26,TikTok,TI_178_853,Sustainability,517,233,291085,-0.22
2025-09-26,TikTok,TI_178_838,AI,2404,1105,244008,-0.15
2025-09-26,LinkedIn,LI_178_578,DataScience,2001,280,476902,-0.97
2025-09-26,LinkedIn,LI_178_918,Innovation,2297,185,132036,0.54
2025-09-26,LinkedIn,LI_178_402,AI,2815,1179,207884,-0.92
2025-09-26,LinkedIn,LI_178_380,Sustainability,3013,560,346626,-0.5
2025-09-27,Twitter,TW_179_682,DataScience,2679,551,445382,-0.64
2025-09-27,Twitter,TW_179_573,AI,191,910,5650,-0.07
2025-09-27,Twitter,TW_179_467,RemoteWork,3983,1316,443669,0.11
2025-09-27,Twitter,TW_179_518,Sustainability,529,1196,493219,-0.84
2025-09-27,Instagram,IN_179_284,DataScience,2163,575,137074,0.74
2025-09-27,Instagram,IN_179_230,Innovation,1913,1300,92485,-0.71
2025-09-27,Instagram,IN_179_732,AI,456,486,61002,0.31
2025-09-27,Instagram,IN_179_288,Sustainability,4201,911,305029,-0.37
2025-09-27,TikTok,TI_179_363,Sustainability,182,1399,443987,0.71
2025-09-27,TikTok,TI_179_461,AI,4477,1481,24453,0.2
2025-09-27,TikTok,TI_179_458,Innovation,944,168,266781,-0.11
2025-09-27,TikTok,TI_179_623,DataScience,684,495,107976,-0.35
2025-09-27,LinkedIn,LI_179_536,RemoteWork,2369,303,13947,-0.35
2025-09-27,LinkedIn,LI_179_907,AI,3001,696,214981,0.79
2025-09-27,LinkedIn,LI_179_483,Innovation,3905,612,327063,-0.94
